cow_id,source_top_ply,extracted_top_ply,rear_axis_x_m,rear_axis_y_m,head_axis_x_m,head_axis_y_m,pca_full_length_m,display_orientation,method_version,marker_70pct_ratio_from_rear,marker_70pct_distance_from_rear_m,marker_70pct_distance_to_head_m,marker_70pct_x_m,marker_70pct_y_m,pca_upper_boundary_selected_rule,pca_upper_width_valley_m,pca_upper_width_valley_station_from_rear_m,pca_upper_width_valley_station_ratio_full_axis,pca_upper_width_valley_axis_x_m,pca_upper_width_valley_axis_y_m,pca_upper_width_valley_contour_x_m,pca_upper_width_valley_contour_y_m,pca_upper_width_valley_raw_m,pca_upper_width_valley_slice_point_count,pca_upper_width_valley_detection_status,pca_upper_width_valley_prominence_m,pca_upper_piecewise_near70_slope,pca_upper_piecewise_left_slope,pca_upper_piecewise_fit_improvement,pca_upper_rule3_peak_ratio_from_rear,pca_upper_rule3_peak_to_valley_drop_m,pca_upper_rule3_left_confirmation_rise_m,pca_upper_rule3_support_left_ratio,pca_upper_plateau_start_ratio_from_rear,pca_upper_plateau_end_ratio_from_rear,pca_upper_plateau_near70_slope,pca_upper_plateau_middle_slope,pca_upper_plateau_left_slope,pca_upper_plateau_fit_improvement,pca_upper_width_valley_search_left_ratio,pca_upper_width_valley_search_right_ratio,pca_upper_halfwidth_edge_quantile,pca_upper_halfwidth_profile_bin_m,pca_upper_halfwidth_smoothing_m,pca_upper_width_valley_method_version,pca_lower_boundary_selected_rule,pca_lower_width_valley_m,pca_lower_width_valley_station_from_rear_m,pca_lower_width_valley_station_ratio_full_axis,pca_lower_width_valley_axis_x_m,pca_lower_width_valley_axis_y_m,pca_lower_width_valley_contour_x_m,pca_lower_width_valley_contour_y_m,pca_lower_width_valley_raw_m,pca_lower_width_valley_slice_point_count,pca_lower_width_valley_detection_status,pca_lower_width_valley_prominence_m,pca_lower_piecewise_near70_slope,pca_lower_piecewise_left_slope,pca_lower_piecewise_fit_improvement,pca_lower_rule3_peak_ratio_from_rear,pca_lower_rule3_peak_to_valley_drop_m,pca_lower_rule3_left_confirmation_rise_m,pca_lower_rule3_support_left_ratio,pca_lower_plateau_start_ratio_from_rear,pca_lower_plateau_end_ratio_from_rear,pca_lower_plateau_near70_slope,pca_lower_plateau_middle_slope,pca_lower_plateau_left_slope,pca_lower_plateau_fit_improvement,pca_lower_width_valley_search_left_ratio,pca_lower_width_valley_search_right_ratio,pca_lower_halfwidth_edge_quantile,pca_lower_halfwidth_profile_bin_m,pca_lower_halfwidth_smoothing_m,pca_lower_width_valley_method_version,preview_group_number,preview_group_file
111,dataset/111/top-12.46.25.999.ply,point_clouds/cow_111_top_cattle.ply,-0.354857,0.317676,1.357952,-0.283626,1.815290270365872,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.2707031892561103,0.5445870811097617,0.8441093,-0.10323539999999992,rule2_slow_to_fast_width_increase,0.23584475260767268,0.9800000000000002,0.5398585647696338,0.5698176084645118,-0.006942034713110334,0.6479395065144122,0.21558822475210326,0.23060802858955037,156,slope_acceleration_boundary_from_70pct_leftward,0.0,0.06623506635752478,0.27487529452976506,0.8306084055937771,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule2_widening_plateau_supplement,0.1873046351580847,1.0100000000000002,0.5563848473646227,0.5981239740297519,-0.016879321490042287,0.5360806448892687,-0.1936097706516649,0.1873046351580847,168,widening_plateau_between_two_increase_stages,0.0,,,,,,,0.35,0.5894374125546002,0.5178235213096487,0.3031287501129445,-0.011753342434098217,0.3173446211755729,0.9060165359127409,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,4,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_04_cows_110_124.png
112,dataset/112/top-13.12.33.514.ply,point_clouds/cow_112_top_cattle.ply,-0.55494,-0.10691,1.317739,-0.242159,1.8775566380383841,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.3142896466268688,0.5632669914115154,0.7559353,-0.2015843,rule1_first_u_shaped_valley,0.212728394025346,1.02,0.5432592441342627,0.46241017804610696,-0.1803852695099149,0.47773397812789486,0.03179048493826955,0.2101858327176219,172,first_broad_valley_from_70pct_leftward,0.004380047030187517,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.22211886949271106,1.0,0.5326071020924144,0.44246213533932055,-0.17894457795089697,0.42646189632048276,-0.40048641268208285,0.22211886949271106,181,first_broad_valley_from_70pct_leftward,0.018681313575720643,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,4,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_04_cows_110_124.png
114,dataset/114/top-13.20.39.997.ply,point_clouds/cow_114_top_cattle.ply,-0.45543,-0.083937,1.39124,-0.283379,1.8574087326875581,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.3001861128812906,0.5572226198062675,0.8372389999999998,-0.22354639999999998,rule1_first_u_shaped_valley,0.21582568473818464,1.0700000000000003,0.5760713736129446,0.6083837235098164,-0.1988298268961129,0.6315583244783765,0.01574804722574122,0.20901908047791337,190,first_broad_valley_from_70pct_leftward,0.013392229273499201,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.22672123076702866,0.9400000000000001,0.5060813936412784,0.47913532719553953,-0.18487088531060383,0.45479080091498825,-0.4102813121339693,0.21130879033167682,168,first_broad_valley_from_70pct_leftward,0.007867783744280987,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,4,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_04_cows_110_124.png
117,dataset/117/top-13.29.21.437.ply,point_clouds/cow_117_top_cattle.ply,-0.785554,0.014559,1.099615,0.127403,1.888543334662194,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.3219803342635357,0.5665630003986583,0.5340642999999997,0.09354979999999997,rule1_first_u_shaped_valley,0.20198779038152573,1.02,0.540098805931,0.2326235258781374,0.07550590965647776,0.22055437723882915,0.2771328005077069,0.20074640123491108,172,first_broad_valley_from_70pct_leftward,0.003691451092011633,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.22443925995535124,1.08,0.5718693239269412,0.29251632151802787,0.07909102198921175,0.30592698749828817,-0.1449472235120232,0.21520338584664142,169,first_broad_valley_from_70pct_leftward,0.004847914142092485,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,4,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_04_cows_110_124.png
119,dataset/119/top-13.34.35.017.ply,point_clouds/cow_119_top_cattle.ply,-0.737354,0.074637,1.188185,-0.168156,1.9407856350895636,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.3585499445626945,0.5822356905268692,0.6105233000000002,-0.09531809999999998,rule1_first_u_shaped_valley,0.22665114652276155,1.0300000000000002,0.5307129140784617,0.2845544138617272,-0.054216380547851925,0.31290855603114887,0.17065421522206758,0.22875186885694265,187,first_broad_valley_from_70pct_leftward,0.006596679502226033,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.21503371232548954,1.1100000000000003,0.5719333345894102,0.36392594115195853,-0.06422441010496664,0.33702514429283853,-0.27756883718199565,0.21502774681379097,182,first_broad_valley_from_70pct_leftward,0.005457368817778502,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,4,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_04_cows_110_124.png
120,dataset/120/top-13.38.22.918.ply,point_clouds/cow_120_top_cattle.ply,-0.465733,-0.181385,1.372273,-0.293081,1.8413967667105318,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.2889777366973723,0.5524190300131596,0.8208712,-0.2595722,rule1_first_u_shaped_valley,0.2178061653169069,1.0700000000000003,0.5810806336493393,0.6022966911312875,-0.24628938245609658,0.6155084431453289,-0.02888428762440859,0.2084665809730692,188,first_broad_valley_from_70pct_leftward,0.005012832034309578,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.23093032814858314,1.0600000000000003,0.5756499735217753,0.5923151052328641,-0.24568279944248822,0.5783072637946701,-0.47618789013910323,0.2366076283672237,189,first_broad_valley_from_70pct_leftward,0.008097819410709778,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,4,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_04_cows_110_124.png
122,dataset/122/top-13.45.51.673.ply,point_clouds/cow_122_top_cattle.ply,-0.633937,-0.076895,1.255951,0.079164,1.8963204012046595,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.3274242808432615,0.5688961203613979,0.6889846,0.032346299999999995,rule1_first_u_shaped_valley,0.22888442370302653,1.0100000000000002,0.5326104171839242,0.37263703611089216,0.006223649095306025,0.35380083403450285,0.2343316868870594,0.22834753625442303,184,first_broad_valley_from_70pct_leftward,0.011318893141778613,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.22738776226855828,1.0900000000000003,0.5747973809212648,0.4523656726345273,0.012807304469191663,0.47107870592221757,-0.21380914862871597,0.22738776226855828,207,first_broad_valley_from_70pct_leftward,0.011039448271790098,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,4,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_04_cows_110_124.png
123,dataset/123/top-13.47.57.125.ply,point_clouds/cow_123_top_cattle.ply,-0.637482,0.224475,1.285311,0.05015,1.930679187869906,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.3514754315089341,0.5792037563609719,0.7084730999999999,0.10244750000000001,rule1_first_u_shaped_valley,0.24194960437668114,1.1700000000000004,0.6060043570940683,0.527738935789975,0.11883329044957654,0.5495850638510017,0.3597946104716368,0.24266294835552196,157,first_broad_valley_from_70pct_leftward,0.008439481115938091,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.19158105746092893,1.12,0.580106734996031,0.47794316930322356,0.12334789342181689,0.4606449210744625,-0.06745061859036815,0.1893915310470258,160,first_broad_valley_from_70pct_leftward,0.0033458290321084216,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,4,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_04_cows_110_124.png
124,dataset/124/top-15.16.55.421.ply,point_clouds/cow_124_top_cattle.ply,-0.696278,0.10753,1.233042,0.175309,1.9305102059406472,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.3513571441584529,0.5791530617821943,0.6542459999999999,0.15497529999999998,rule1_first_u_shaped_valley,0.2862604101576024,0.9800000000000001,0.5076378239204864,0.2831178064462727,0.14193718406750663,0.2730673833610354,0.4280211078021452,0.2789334296293299,183,first_broad_valley_from_70pct_leftward,0.007411588060767305,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.18078994230372614,1.12,0.5801575130519844,0.4230314930814545,0.14685249607715045,0.4293789143287996,-0.03382598488196481,0.1707737281487888,193,first_broad_valley_from_70pct_leftward,0.00808723788024937,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,4,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_04_cows_110_124.png
125,dataset/125/top-15.19.57.964.ply,point_clouds/cow_125_top_cattle.ply,-0.591942,0.064023,1.312832,0.033581,1.9050172457067152,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.3335120719947005,0.5715051737120146,0.7413997999999999,0.042713600000000004,rule1_first_u_shaped_valley,0.23494607741696236,0.9900000000000001,0.5196803347744677,0.397931589989702,0.04820289124879565,0.4016860066517275,0.2831189691343784,0.23472069961866895,174,first_broad_valley_from_70pct_leftward,0.012479418517065521,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.1883863717849338,1.1400000000000001,0.5984197794372659,0.5479124369578388,0.045805905074370754,0.5449020401003817,-0.14255641224268695,0.18735405139588504,178,first_broad_valley_from_70pct_leftward,0.010438587933707028,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,5,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_05_cows_125_135.png
126,dataset/126/top-15.25.26.513.ply,point_clouds/cow_126_top_cattle.ply,-0.834608,0.485235,1.006825,-0.015347,1.9082604204387303,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.3357822943071112,0.5724781261316192,0.45439509999999994,0.1348276,rule1_first_u_shaped_valley,0.21853417661037802,1.08,0.565960488637969,0.2075703204740813,0.20192536667662814,0.26489702181122127,0.4128064603303226,0.21680584200418565,186,broad_u_valley_piecewise_slope_supplement,0.0,-0.09424665767679138,0.3600405452118382,0.9483386814177506,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.22529538960204337,1.08,0.565960488637969,0.2075703204740813,0.20192536667662814,0.148469992494821,-0.015480161791900898,0.22517298093719762,186,first_broad_valley_from_70pct_leftward,0.004144584325780243,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,5,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_05_cows_125_135.png
127,dataset/127/top-15.31.00.654.ply,point_clouds/cow_127_top_cattle.ply,-0.725076,0.162861,1.127019,-0.154522,1.8790922962201724,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.3153646073541205,0.5637276888660518,0.5713904999999999,-0.059307099999999974,rule1_first_u_shaped_valley,0.19011986125506158,1.0900000000000003,0.5800673028102743,0.3492637511983949,-0.021242500767833267,0.38137543195302936,0.16614587027678707,0.18905992713309408,193,first_broad_valley_from_70pct_leftward,0.005691956013280375,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.23565067851749222,0.92,0.489598090445369,0.1817061753234157,0.007470889260177471,0.14190423507260327,-0.22479414865561653,0.23418048219774376,179,first_broad_valley_from_70pct_leftward,0.0030379151462914256,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,5,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_05_cows_125_135.png
128,dataset/128/top-15.34.24.764.ply,point_clouds/cow_128_top_cattle.ply,-0.781033,0.23617,1.123309,-0.054841,1.926449027377833,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.348514319164483,0.57793470821335,0.5520063999999999,0.03246229999999997,rule1_first_u_shaped_valley,0.25111241124818473,1.02,0.5294715746454828,0.22726195740352784,0.08208794759084337,0.2651952081001283,0.33031871033886845,0.24700169040693215,189,first_broad_valley_from_70pct_leftward,0.0033132288171227042,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.2008893313381755,1.1,0.5709987569706187,0.3063439148469419,0.07000308073522324,0.2759974045727368,-0.12858093866129525,0.20381131080785367,195,first_broad_valley_from_70pct_leftward,0.006099416820440101,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,5,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_05_cows_125_135.png
129,dataset/129/top-15.41.02.256.ply,point_clouds/cow_129_top_cattle.ply,-0.574997,0.093367,1.263045,-0.228739,1.8660521613824195,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.3062365129676936,0.559815648414726,0.7116323999999998,-0.13210719999999998,rule1_first_u_shaped_valley,0.2753917483098621,0.9600000000000001,0.51445507251459,0.370593030394862,-0.07234206558738451,0.41812939423121975,0.19891594655304953,0.26927687420559476,180,first_broad_valley_from_70pct_leftward,0.010581113456899272,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.15452732756455384,1.1100000000000003,0.5948386775949949,0.5183414726440594,-0.09823410708541339,0.4916679527915199,-0.25044191996937515,0.15452732756455384,201,first_broad_valley_from_70pct_leftward,0.014994682079270433,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,5,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_05_cows_125_135.png
130,dataset/130/top-15.43.36.003.ply,point_clouds/cow_130_top_cattle.ply,-0.689919,-0.034853,1.23602,0.139293,1.9337962304847425,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.3536573613393197,0.5801388691454228,0.6582382999999998,0.0870492,rule1_first_u_shaped_valley,0.19846407936744043,1.1500000000000004,0.5946852009902466,0.4554084213099545,0.06870904901164748,0.43753594590603945,0.2663667466156167,0.19376726440374742,168,first_broad_valley_from_70pct_leftward,0.0030719898981366456,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.2315274195691597,0.9800000000000001,0.5067752147569057,0.28609915033370026,0.0533998765490561,0.30694911031018857,-0.17718682120546,0.23071131093820363,182,first_broad_valley_from_70pct_leftward,0.005061779627211466,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,5,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_05_cows_125_135.png
132,dataset/132/top-15.54.38.811.ply,point_clouds/cow_132_top_cattle.ply,-0.509587,0.176969,1.375156,0.115254,1.885753143249137,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.3200272002743958,0.5657259429747412,0.8097330999999999,0.13376849999999998,rule1_first_u_shaped_valley,0.2063014803141067,1.1400000000000001,0.6045329973762046,0.62980233507382,0.1396602460669275,0.6365539589028266,0.3458512166632738,0.20647542945886396,188,first_broad_valley_from_70pct_leftward,0.005682588130440952,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.2108036433514113,1.08,0.5727154711985096,0.5698344753330926,0.14162386469498398,0.5629355093173093,-0.06906685726054515,0.21252942396573202,185,first_broad_valley_from_70pct_leftward,0.005928533276508163,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,5,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_05_cows_125_135.png
133,dataset/133/top-15.56.56.862.ply,point_clouds/cow_133_top_cattle.ply,-0.56529,0.016615,1.367925,-0.051201,1.9344041061993744,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.354082874339562,0.5803212318598124,0.7879605000000002,-0.030856199999999997,rule1_first_u_shaped_valley,0.23171848049381022,1.0900000000000003,0.5634810205927347,0.5240399612251837,-0.021598028892516895,0.5321635070876058,0.20997801089783238,0.23171848049381022,197,first_broad_valley_from_70pct_leftward,0.010902055305007152,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.22551338209331673,0.9900000000000001,0.511785514116337,0.4241014326724145,-0.018092246425313502,0.41619542406178966,-0.24346700217895817,0.2184761044317332,172,first_broad_valley_from_70pct_leftward,0.008733574802764543,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,5,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_05_cows_125_135.png
134,dataset/134/top-15.59.12.936.ply,point_clouds/cow_134_top_cattle.ply,-0.350787,-0.144726,1.432951,-0.138367,1.783749334835195,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.2486245343846363,0.5351248004505585,0.8978295999999999,-0.1402747,rule1_first_u_shaped_valley,0.21094602206824034,0.9400000000000002,0.5269798741575139,0.5892070267699756,-0.14137493498023235,0.5884550120512394,0.06956974663150525,0.207783611973137,163,first_broad_valley_from_70pct_leftward,0.00574600948338766,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule2_slow_to_fast_width_increase,0.19638166399201373,1.0600000000000003,0.5942539006457073,0.7092062642299726,-0.14094713944579393,0.7099063575541507,-0.3373275555305187,0.19638166399201373,169,slope_acceleration_boundary_from_70pct_leftward,0.0,0.02060513797285068,0.31491180166491306,0.9696046703877635,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,5,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_05_cows_125_135.png
135,dataset/135/top-16.01.20.638.ply,point_clouds/cow_135_top_cattle.ply,-0.638666,0.013831,1.3279,-0.131287,1.9719130473426054,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.3803391331398238,0.5915739142027817,0.7379302000000001,-0.0877516,rule1_first_u_shaped_valley,0.22049480107167269,1.1100000000000003,0.5629051450802364,0.4683241195398602,-0.06785666884375374,0.4845508819648261,0.15204023763935307,0.2176690020774963,203,first_broad_valley_from_70pct_leftward,0.010006485430602008,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.2599719213163879,1.0100000000000002,0.5121929698477826,0.3685952799416745,-0.060497419398370514,0.34946329776404617,-0.3197643998083122,0.2534287366074067,194,first_broad_valley_from_70pct_leftward,0.005903370188523216,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,5,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_05_cows_125_135.png
136,dataset/136/top-16.04.17.045.ply,point_clouds/cow_136_top_cattle.ply,-0.5048,0.247827,1.354695,0.209249,1.8598951360517613,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.3019265952362329,0.5579685408155285,0.7968464999999999,0.2208224,rule1_first_u_shaped_valley,0.23758085983599317,1.06,0.5699246045936753,0.5549719526189162,0.2258404486039852,0.5598998618505138,0.46337019552216585,0.24199936661080163,183,first_broad_valley_from_70pct_leftward,0.004302069609934039,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.21225658395260572,1.1,0.5914311934462669,0.594963347057366,0.2250107674192299,0.5905607147062183,0.012799848144065873,0.20666589540422997,186,first_broad_valley_from_70pct_leftward,0.0054191640429908094,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,6,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_06_cows_136_151.png
137,dataset/137/top-16.06.45.972.ply,point_clouds/cow_137_top_cattle.ply,-0.400321,0.123195,1.421143,-0.092447,1.8341844442312774,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.283929110961894,0.5502553332693833,0.8747037999999998,-0.027754399999999985,rule1_first_u_shaped_valley,0.24673841720877793,0.9700000000000002,0.5288453966833939,0.5629518516245213,0.009153720968399573,0.5919604750108324,0.25418095679316277,0.2347087239327229,177,first_broad_valley_from_70pct_leftward,0.013219364402552336,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.17942087038713173,1.1000000000000003,0.5997215838677663,0.692050275038117,-0.006130161788412858,0.6709560631371773,-0.18430671174590355,0.17942087038713173,185,first_broad_valley_from_70pct_leftward,0.009667850117927673,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,6,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_06_cows_136_151.png
